Frame,64-bit EPG data (Hex)
1663,2000000000000
1664,2000000000000
1665,2000000000000
1666,2000000000000
1667,2000000000000
1668,2000000000000
1669,2000000000000
1670,2000000000000
1671,2000000000000
1672,2000000000000
1673,2000000000000
1674,2000000000000
1675,2000000000000
1676,2000000000000
1677,2000000000000
1678,2000000000000
1679,2000000000000
1680,2000000000000
1681,2000000000000
1682,2000000000000
1683,2000000000000
1684,2000000000000
1685,2000000000000
1686,2000000000000
1687,2000000000000
1688,2000000000000
1689,2000000000000
1690,2000000000000
1691,2000000000000
1692,2000000000000
1693,2000000000000
1694,2000000000000
1695,2000000000000
1696,2000000000000
1697,2000000000000
1698,2000000000000
1699,2000000000000
1700,2000000000000
1701,2000000000000
1702,2000000000000
1703,2000000000000
1704,2000000000000
1705,2000000000000
1706,2000000000000
1707,2000000000000
1708,2000000000000
1709,2000000000000
1710,2000000000000
1711,2000000000000
1712,2000000000000
1713,2000000000000
1714,2000000000000
1715,2000000000000
1716,2000000000000
1717,2000000000000
1718,2000000000000
1719,2000000000000
1720,2000000000000
1721,2000000000000
1722,2000000000000
1723,2000000000000
1724,2000000000000
1725,2000000000000
1726,2000000000000
1727,2000000000000
1728,2000000000000
1729,2000000000000
1730,2000000000000
1731,2000000000000
1732,2000000000000
1733,2000000000000
1734,2000000000000
1735,2000000000000
1736,2000000000000
1737,2000000000000
1738,2000000000000
1739,2000000000000
1740,2000000000000
1741,2000000000000
1742,2000000000000
1743,2000000000000
1744,2000000000000
1745,2000000000000
1746,2000000000000
1747,2000000000000
1748,2000000000000
1749,2000000000000
1750,2000000000000
1751,2000000000000
1752,2000000000000
1753,2000000000000
1754,2000000000000
1755,2000000000000
1756,2000000000000
1757,2000000000000
1758,2000000000000
1759,2000000000000
1760,2000000000000
1761,2000000000000
1762,2000000000000
1763,2000000000000
1764,2000000000000
1765,2000000000000
1766,2000000000000
1767,2000000000000
1768,2000000000000
1769,2000000000000
1770,2000000000000
1771,2000000000000
1772,2000000000000
1773,2000000000000
1774,2000000000000
1775,2000000000000
1776,2000000000000
1777,2000000000000
1778,2000000000000
1779,2000000000000
1780,2000000000000
1781,2000000000000
1782,2000000000000
1783,2000000000000
1784,2000000000000
1785,2000000000000
1786,2000000000000
1787,2000000000000
1788,2000000000000
1789,2000000000000
1790,2000000000000
1791,2000000000000
1792,2000000000000
1793,2000000000000
1794,2000000000000
1795,2000000000000
1796,2000000000000
1797,2000000000000
1798,2000000000000
1799,2000000000000
1800,2000000000000
1801,2000000000000
1802,2000000000000
1803,2000000000000
1804,2000000000000
1805,2000000000000
1806,2000000000000
1807,2000000000000
1808,2000000000000
1809,2000000000000
1810,2000000000000
1811,2000000000000
1812,2000000000000
1813,2000000000000
1814,2000000000000
1815,2000000000000
1816,2000000000000
1817,2000000000000
1818,2000000000000
1819,2000000000000
1820,2000000000000
1821,2000000000000
1822,2000000000000
1823,2000000000000
1824,2000000000000
1825,2000000000000
1826,2000000000000
1827,2000000000000
1828,2000000000000
1829,2000000000000
1830,2000000000000
1831,2000000000000
1832,2000000000000
1833,2000000000000
1834,2000000000000
1835,2000000000000
1836,2000000000000
1837,2000000000000
1838,2000000000000
1839,2000000000000
1840,2000000000000
1841,2000000000000
1842,2000000000000
1843,2000000000000
1844,2000000000000
1845,2000000000000
1846,2000000000000
1847,2000000000000
1848,2000000000000
1849,2000000000000
1850,2000000000000
1851,2000000000000
1852,2000000000000
1853,2000000000000
1854,2000000000000
1855,2000000000000
1856,2000000000000
1857,2000000000000
1858,2000000000000
1859,2000000000000
1860,2000000000000
1861,2000000000000
1862,2000000000000
1863,2000000000000
1864,2000000000000
1865,2000000000000
1866,2000000000000
1867,2000000000000
1868,2000000000000
1869,2000000000000
1870,2000000000000
1871,2000000000000
1872,2000000000000
1873,2000000000000
1874,2000000000000
1875,2000000000000
1876,2000000000000
1877,2000000000000
1878,2000000000000
1879,2000000000000
1880,2000000000000
1881,2000000000000
1882,2000000000000
1883,2000000000000
1884,2000000000000
1885,2000000000000
1886,2000000000000
1887,2000000000000
1888,2000000000000
1889,2000000000000
1890,2000000000000
1891,2000000000000
1892,2000000000000
1893,2000000000000
1894,2000000000000
1895,2000000000000
1896,2000000000000
1897,2000000000000
1898,2000000000000
1899,2000000000000
1900,2000000000000
1901,2000000000000
1902,2000000000000
1903,2000000000000
1904,2000000000000
1905,2000000000000
1906,2000000000000
1907,2000000000000
1908,2000000000000
1909,2000000000000
1910,2000000000000
1911,2000000000000
1912,2000000000000
1913,2000000000000
1914,2000000000000
1915,2000000000000
1916,2000000000000
1917,2000000000000
1918,2000000000000
1919,2000000000000
1920,2000000000000
1921,2000000000000
1922,2000000000000
1923,2000000000000
1924,2000000000000
1925,2000000000000
1926,2000000000000
1927,2000000000000
1928,2000000000000
1929,2000000000000
1930,2000000000000
1931,2000000000000
1932,2000000000000
1933,2000000000000
1934,2000000000000
1935,2000000000000
1936,2000000000000
1937,2000000000000
1938,2000000000000
1939,2000000000000
1940,2000000000000
1941,2000000000000
1942,2000000000000
1943,2000000000000
1944,2000000000000
1945,2000000000000
1946,2000000000000
1947,2000000000000
1948,2000000000000
1949,2000000000000
1950,2000000000000
1951,2000000000000
1952,2000000000000
1953,2000000000000
1954,2000000000000
1955,2000000000000
1956,2000000000000
1957,2000000000000
1958,2000000000000
1959,2000000000000
1960,2000000000000
1961,2000000000000
1962,2000000000000
1963,2000000000000
1964,2000000000000
1965,2000000000000
1966,2000000000000
1967,2000000000000
1968,2000000000000
1969,2000000000000
1970,2000000000000
1971,2000000000000
1972,2000000000000
1973,2000000000000
1974,2000000000000
1975,2000000000000
1976,2000000000000
1977,2000000000000
1978,2000000000000
1979,2000000000000
1980,2000000000000
1981,2000000000000
1982,2000000000000
1983,2000000000000
1984,2000000000000
1985,2000000000000
1986,2000000000000
1987,2000000000000
1988,2000000000000
1989,2000000000000
1990,2000000000000
1991,2000000000000
1992,2000000000000
1993,2000000000000
1994,2000000000000
1995,2000000000000
1996,2000000000000
1997,2000000000000
1998,2000000000000
1999,2000000000000
2000,2000000000000
2001,2000000000000
2002,2000000000000
2003,2000000000000
2004,2000000000000
2005,2000000000000
2006,2000000000000
2007,2000000000000
2008,2000000000000
2009,2000000000000
2010,2000000000000
2011,2000000000000
2012,2000000000000
2013,2000000000000
2014,2000000000000
2015,2000000000000
2016,2000000000000
2017,2000000000000
2018,2000000000000
2019,2000000000000
2020,2000000000000
2021,2000000000000
2022,2000000000000
2023,2000000000000
2024,2000000000000
2025,2000000000000
2026,2000000000000
2027,2000000000000
2028,2000000000000
2029,2000000000000
2030,2000000000000
2031,2000000000000
2032,2000000000000
2033,2000000000000
2034,2000000000000
2035,2000000000000
2036,2000000000000
2037,2000000000000
2038,2000000000000
2039,2000000000000
2040,2000000000000
2041,2000000000000
2042,2000000000000
2043,2000000000000
2044,2000000000000
2045,2000000000000
2046,2000000000000
2047,2000000000000
2048,2000000000000
2049,2000000000000
2050,2000000000000
2051,2000000000000
2052,2000000000000
2053,2000000000000
2054,2000000000000
2055,2000000000000
2056,2000000000000
2057,2000000000000
2058,2000000000000
2059,2000000000000
2060,2000000000000
2061,2000000000000
2062,2000000000000
2063,2000000000000
2064,2000000000000
2065,2000000000000
2066,2000000000000
2067,2000000000000
2068,2000000000000
2069,2000000000000
2070,2000000000000
2071,2000000000000
2072,2000000000000
2073,2000000000000
2074,2000000000000
2075,2000000000000
2076,2000000000000
2077,2000000000000
2078,2000000000000
2079,2000000000000
2080,2000000000000
2081,2000000000000
2082,2000000000000
2083,2000000000000
2084,2000000000000
2085,2000000000000
2086,2000000000000
2087,2000000000000
2088,2000000000000
2089,2000000000000
2090,2000000000000
2091,2000000000000
2092,2000000000000
2093,2000000000000
2094,2000000000000
2095,2000000000000
2096,2000000000000
2097,2000000000000
2098,2000000000000
2099,2000000000000
2100,2000000000000
2101,2000000000000
2102,2000000000000
2103,2000000000000
2104,2000000000000
2105,2000000000000
2106,2000000000000
2107,2000000000000
2108,2000000000000
2109,2000000000000
2110,2000000000000
2111,2000000000000
2112,2000000000000
2113,2000000000000
2114,2000000000000
2115,2000000000000
2116,2000000000000
2117,2000000000000
2118,2000000000000
2119,2000000000000
2120,2000000000000
2121,2000000000000
2122,2000000000000
2123,2000000000000
2124,2000000000000
2125,2000000000000
2126,2000000000000
2127,2000000000000
2128,2000000000000
2129,2000000000000
2130,2000000000000
2131,2000000000000
2132,2000000000000
2133,2000000000000
2134,2000000000000
2135,2000000000000
2136,2000000000000
2137,2000000000000
2138,2000000000000
2139,2000000000000
2140,2000000000000
2141,2000000000000
2142,2000000000000
2143,2000000000000
2144,2000000000000
2145,2000000000000
2146,2000000000000
2147,2000000000000
2148,2000000000000
2149,2000000000000
2150,2000000000000
2151,2000000000000
2152,2000000000000
2153,2000000000000
2154,2000000000000
2155,2000000000000
2156,2000000000000
2157,2000000000000
2158,2000000000000
2159,2000000000000
2160,2000000000000
2161,2000000000000
2162,2000000000000
2163,2000000000000
2164,2000000000000
2165,2000000000000
2166,2000000000000
2167,2000000000000
2168,2000000000000
2169,2000000000000
2170,2000000000000
2171,2000000000000
2172,2000000000000
2173,2000000000000
2174,2000000000000
2175,2000000000000
2176,2000000000000
2177,2000000000000
2178,2000000000000
2179,2000000000000
2180,2000000000000
2181,2000000000000
2182,2000000000000
2183,2000000000000
2184,2000000000000
2185,2000000000000
2186,2000000000000
2187,2000000000000
2188,2000000000000
2189,2000000000000
2190,2000000000000
2191,2000000000000
2192,2000000000000
2193,2000000000000
2194,2000000000000
2195,2000000000000
2196,2000000000000
2197,2000000000000
2198,2000000000000
2199,2000000000000
2200,2000000000000
2201,2000000000000
2202,2000000000000
2203,2000000000000
2204,2000000000000
2205,2000000000000
2206,2000000000000
2207,2000000000000
2208,2000000000000
2209,2000000000000
2210,2000000000000
2211,2000000000000
2212,2000000000000
2213,2000000000000
2214,2000000000000
2215,2000000000000
2216,2000000000000
2217,2000000000000
2218,2000000000000
2219,2000000000000
2220,2000000000000
2221,2000000000000
2222,2000000000000
2223,2000000000000
2224,2000000000000
2225,2000000000000
2226,2000000000000
2227,2000000000000
2228,2000000000000
2229,2000000000000
2230,2000000000000
2231,2000000000000
2232,2000000000000
2233,2000000000000
2234,2000000000000
2235,2000000000000
2236,2000000000000
2237,2000000000000
2238,2000000000000
2239,2000000000000
2240,2000000000000
2241,2000000000000
2242,2000000000000
2243,2000000000000
2244,2000000000000
2245,2000000000000
2246,2000000000000
2247,2000000000000
2248,2000000000000
2249,2000000000000
2250,2000000000000
2251,2000000000000
2252,2000000000000
2253,2000000000000
2254,2000000000000
2255,2000000000000
2256,2000000000000
2257,2000000000000
2258,2000000000000
2259,2000000000000
2260,2000000000000
2261,2000000000000
2262,2000000000000
2263,2000000000000
2264,2000000000000
2265,2000000000000
2266,2000000000000
2267,2000000000000
2268,2000000000000
2269,2000000000000
2270,2000000000000
2271,2000000000000
2272,2000000000000
2273,2000000000000
2274,2000000000000
2275,2000000000000
2276,2000000000000
2277,2000000000000
2278,2000000000000
2279,2000000000000
2280,2000000000000
2281,2000000000000
2282,2000000000000
2283,2000000000000
2284,2000000000000
2285,2000000000000
2286,2000000000000
2287,2000000000000
2288,2000000000000
2289,2000000000000
2290,2000000000000
2291,2000000000000
2292,2000000000000
2293,2000000000000
2294,2000000000000
2295,2000000000000
2296,2000000000000
2297,2000000000000
2298,2000000000000
2299,2000000000000
2300,2000000000000
2301,2000000000000
2302,2000000000000
2303,2000000000000
2304,2000000000000
